Shanghai,DOW,Y
1606.07,3792.800049,8
1605.93,3832.72998,8
1570.74,3833.840088,8
1595.66,3837.290039,8
1616.41,3834.77002,8
1603.33,3813.040039,8
1598.02,3845.439941,7.99
1601.15,3810.48999,7.99
1613.36,3811.610107,8
1612.4,3809.090088,7.99
1623.02,3782.449951,7.99
1623.03,3808.320068,7.99
1650.44,3783.98999,7.99
1651.02,3776.51001,7.99
1655.19,3800.090088,7.99
1658.64,3834.570068,8
1636.69,3860.189941,8
1657.52,3846.98999,8
1664.08,3807.909912,8
1672.12,3808.459961,7.99
1661.19,3779.530029,7.99
1667.98,3790.100098,7.99
1674.97,3791.179932,7.99
1695.86,3764.73999,7.98
1689.39,3845.100098,7.97
1689.69,3856.050049,7.98
1721.05,3866.389893,7.97
1732.99,3870.820068,7.97
1735.24,3881.73999,7.97
1732.45,3858.209961,7.97
1740.9,3859.350098,7.98
1725.36,3863.47998,7.97
1722.37,3860.350098,7.97
1712.64,3851.780029,7.97
1725.04,3897.570068,7.97
1736.96,3898.48999,7.97
1752.42,3950.02002,7.99
1785.38,4002.620117,8
1784.86,3997.860107,7.98
1790.1,4014.610107,7.97
1778.18,4018.040039,7.97
1784.66,3973.179932,7.97
1771.3,3917.72998,7.97
1763.9,3929.600098,7.97
1787.18,3911.709961,7.97
1792.25,3827.820068,7.97
1790.36,3804.310059,7.97
1759.39,3812.939941,7.96
1805.18,3822.050049,7.96
1806.65,3797.310059,7.95
1810.65,3798.949951,7.95
1807.17,3834.379883,7.95
1809.66,3861.97998,7.95
1837.99,3798.27002,7.94
1855.71,3846.590088,7.95
1851.31,3892.219971,7.95
1866.36,3903.550049,7.95
1886.31,3823.73999,7.95
1889.53,3811.530029,7.95
1866.82,3783.570068,7.94
1896.48,3784.379883,7.95
1883.35,3777.790039,7.94
1863.77,3739.179932,7.93
1888.24,3709.429932,7.92
1922.93,3730.25,7.92
1941.55,3821.870117,7.92
1971.79,3821.300049,7.91
2017.28,3791.149902,7.9
2037.55,3805.179932,7.9
2041.36,3860.540039,7.9
2062.36,3839.209961,7.9
2050.81,3847.909912,7.9
2047.28,3860.169922,7.9
2038.72,3819.22998,7.9
2054.09,3838.310059,7.9
2099.29,3925.310059,7.91
2102.05,3931.590088,7.92
2161.65,3965.290039,7.91
2173.28,3933.060059,7.9
2156.6,3931.350098,7.91
2156.75,3903.360107,7.91
2093.64,3914.600098,7.91
2180.5,3923.969971,7.91
2218.95,3878.820068,7.9
2223.45,3814.22998,7.9
2249.11,3779.800049,7.9
2273.91,3777.449951,7.9
2332.43,3796.620117,7.89
2364.18,3867.699951,7.89
2373.2,3799.72998,7.87
2342.94,3781.850098,7.88
2343.67,3849.860107,7.87
2435.76,3839.189941,7.87
2479.73,3808.719971,7.87
2536.39,3785.830078,7.88
2567.59,3839.870117,7.87
2675.47,3822.27002,7.87
2715.72,3797.620117,7.86
2641.33,3818.189941,7.86
2707.2,3850.340088,7.86
2807.8,3831.280029,7.86
2825.58,3803.77002,7.87
2770.11,3794.280029,7.87
2668.11,3744.679932,7.87
2794.7,3766.830078,7.87
2821.02,3739.139893,7.87
2778.9,3749.610107,7.87
2756.98,3810.929932,7.85
2832.21,3855.97998,7.84
2933.19,3849.850098,7.84
2949.14,3863.379883,7.83
2975.13,3834.23999,7.83
2857.36,3841,7.84
2882.56,3817.110107,7.83
2945.26,3810.050049,7.82
2930.56,3809.929932,7.82
2786.34,3840.77002,7.82
2785.43,3842.679932,7.82
2673.21,3830.409912,7.83
2612.54,3843.659912,7.83
2675.7,3862.330078,7.83
2716.18,3855.709961,7.82
2737.73,3818.5,7.83
2730.39,3804.610107,7.82
2807.17,3805.590088,7.82
2831.87,3811.090088,7.82
2905.09,3858.610107,7.82
2993.01,3891.370117,7.82
2998.47,3875.070068,7.82
3040.6,3873.909912,7.82
2771.79,3878.929932,7.81
2881.07,3871.850098,7.8
2797.19,3882.199951,7.81
2831.53,3848.689941,7.81
2785.31,3838.649902,7.81
2840.18,3865.189941,7.8
2896.59,3912.080078,7.81
2928.01,3932.340088,7.81
2937.91,3929.679932,7.81
2954.91,3911.219971,7.79
2964.79,3908.419922,7.8
2906.33,3928.850098,7.79
2951.7,3979.149902,7.78
2930.48,3997.679932,7.77
3014.44,3971.850098,7.78
3032.2,3975.76001,7.78
3057.38,4000.280029,7.78
3071.22,3985.840088,7.77
3074.29,4018.679932,7.77
3122.81,4024.98999,7.77
3138.83,4050.120117,7.77
3173.02,4028.709961,7.78
3197.54,4030.48999,7.77
3183.98,4057.060059,7.76
3252.59,4068.22998,7.76
3291.3,4083.419922,7.76
3291.54,4097.72998,7.76
3319.14,4119.439941,7.75
3323.59,4122.339844,7.75
3398.95,4093.959961,7.75
3444.29,4103.259766,7.76
3495.22,4088.01001,7.76
3531.03,4074.189941,7.76
3518.27,4058.060059,7.75
3596.44,4037.01001,7.74
3611.87,4074.090088,7.75
3612.4,4087.399902,7.74
3449.02,4100.149902,7.74
3584.2,4076.949951,7.74
3710.89,4097.25,7.75
3720.53,4110.97998,7.74
3743.96,4124.080078,7.74
3783.06,4143.990234,7.74
3759.87,4168.77002,7.74
3841.27,4168.77002,7.74
3950.01,4156.560059,7.75
4013.09,4163.029785,7.74
4049.7,4169.779785,7.74
4021.68,4156.870117,7.74
4046.39,4108.819824,7.75
3899.18,4106.319824,7.74
3986.04,4126.640137,7.74
4048.29,4125.490234,7.74
4030.26,4118.919922,7.73
4072.22,4149.790039,7.74
4110.38,4172.72998,7.73
4173.71,4152.319824,7.74
4151.13,4144.410156,7.73
4179.78,4137.450195,7.73
4272.11,4149.27002,7.74
4334.92,4134.080078,7.73
4053.09,4131.220215,7.73
4109.65,4168.600098,7.73
4000.74,4162.870117,7.72
3670.4,4144.209961,7.73
3767.1,4149.080078,7.73
3776.32,4129.370117,7.73
3890.8,4108.970215,7.73
3913.14,4085.439941,7.72
3995.68,4108.97998,7.73
4072.14,4142.109863,7.73
4176.48,4136.720215,7.73
4115.21,4120.959961,7.72
4132.87,4149.129883,7.72
4253.35,4152.259766,7.73
4269.52,4107.529785,7.73
4181.32,4113.850098,7.72
4230.82,4117.25,7.71
4091.45,4124.959961,7.72
3941.08,4149.5,7.73
3973.37,4168.810059,7.73
4078.6,4202.72998,7.72
3914.2,4189.660156,7.73
3820.7,4189.529785,7.71
3836.29,4202.830078,7.71
3899.72,4174.450195,7.71
3816.16,4191.600098,7.7
3615.87,4211.430176,7.71
3781.35,4168.839844,7.7
3883.22,4156.959961,7.7
3853.02,4170.450195,7.7
3865.72,4186.850098,7.69
3915.99,4239.609863,7.69
3914.39,4276.819824,7.68
3821.92,4282.209961,7.67
3896.19,4280.140137,7.69
3930.06,4287.859863,7.68
3912.94,4292.620117,7.67
4058.85,4285.47998,7.66
4213.36,4269.180176,7.67
4210.33,4268.810059,7.66
4323.97,4309.279785,7.65
4346.46,4355.779785,7.65
4345.36,4350.950195,7.65
4440.77,4352.890137,7.65
4471.03,4371.180176,7.65
4300.56,4367.759766,7.65
4407.73,4358.5,7.65
4560.77,4359.220215,7.65
4628.11,4347.140137,7.64
4651.23,4205.819824,7.64
4663.16,4213.740234,7.65
4754.1,4208.779785,7.67
4749.37,4156.939941,7.67
4820.06,4120.370117,7.65
4872.78,4169.669922,7.64
4869.88,4173.850098,7.64
4765.45,4194.27002,7.62
4656.57,4200.459961,7.62
4904.85,4223.029785,7.62
4955.21,4135.209961,7.62
4980.07,4146.779785,7.62
5032.49,4171.740234,7.62
5107.67,4164.560059,7.62
5150.12,4197.839844,7.62
5194.69,4233.399902,7.62
5109.43,4283.910156,7.62
5167.88,4286.560059,7.61
5218.82,4316.200195,7.61
5321.06,4302.899902,7.59
5294.05,4273.620117,7.6
5310.72,4241.509766,7.6
5393.66,4255.359863,7.61
5277.18,4252.529785,7.59
5355.29,4277.580078,7.57
5113.97,4321.319824,7.57
5172.63,4318.240234,7.57
5273.59,4334.100098,7.57
5312.18,4367.069824,7.57
5421.39,4366.850098,7.57
5425.21,4341.629883,7.56
5395.27,4371.410156,7.57
5470.06,4374.470215,7.57
5454.67,4415.410156,7.57
5485.01,4425.600098,7.56
5425.88,4454.129883,7.57
5338.52,4452,7.56
5409.4,4497.169922,7.57
5552.3,4484.5,7.57
5692.76,4487.379883,7.57
5715.89,4547.950195,7.57
5771.46,4524.950195,7.57
5913.23,4507.149902,7.56
5903.26,4464.850098,7.57
6030.09,4485.77002,7.57
6092.06,4517.350098,7.57
6036.28,4537.27002,7.57
5825.28,4547.189941,7.58
5818.05,4561.930176,7.58
5667.33,4570.790039,7.59
5773.39,4581.379883,7.62
5843.11,4518.299805,7.6
5562.39,4556.27002,7.59
5589.63,4549.830078,7.59
5748,4561.040039,7.59
5897.19,4608.990234,7.59
5954.77,4602.439941,7.57
5914.28,4619.399902,7.56
5777.81,4618.660156,7.55
5634.45,4612.810059,7.55
5536.57,4600.160156,7.54
5601.78,4542.109863,7.55
5330.02,4554.310059,7.55
5315.54,4578.819824,7.55
5187.73,4612.160156,7.55
5158.12,4630.75,7.53
5412.69,4641.660156,7.54
5365.27,4631.310059,7.52
5316.27,4593.129883,7.52
5269.82,4534.319824,7.52
5293.7,4437.27002,7.51
5214.23,4493.290039,7.52
4984.16,4492.790039,7.52
5032.13,4432.169922,7.52
4958.85,4504.629883,7.51
4861.11,4540.620117,7.51
4803.39,4575.140137,7.5
5003.33,4549.660156,7.51
4871.78,4552.939941,7.51
4868.61,4498.069824,7.52
4915.89,4526.939941,7.51
5042.65,4468.529785,7.49
5035.07,4477.620117,7.52
5091.76,4460.850098,7.51
5161.92,4505.52002,7.5
5175.08,4505.890137,7.51
5095.54,4497.859863,7.51
4958.04,4553.899902,7.51
5007.91,4577.220215,7.51
4876.76,4568.680176,7.51
4836.17,4580.040039,7.51
4941.78,4601.819824,7.51
5043.53,4544.430176,7.51
5101.78,4585.950195,7.51
5234.26,4660.339844,7.52
5201.18,4685.100098,7.51
5233.35,4679.439941,7.51
5308.89,4687.22998,7.51
5261.56,4695.700195,7.5
5272.81,4731.100098,7.49
5319.86,4666.459961,7.48
5361.57,4688.52002,7.5
5393.34,4590.640137,7.47
5386.53,4594.52002,7.47
5435.81,4481.779785,7.47
5456.54,4414.399902,7.46
5484.68,4451.410156,7.46
5497.9,4411.859863,7.46
5443.79,4459.5,7.45
5290.61,4490.490234,7.44
5151.63,4359.310059,7.42
5180.51,4461.779785,7.42
4914.44,4497.660156,7.43
4559.75,4548.839844,7.43
4703.05,4431.100098,7.43
4717.73,4420.109863,7.43
4761.69,4437.350098,7.43
4419.29,4338.779785,7.42
4457.94,4255.779785,7.42
4417.85,4245.259766,7.42
4383.39,4333.740234,7.41
4320.77,4365.910156,7.4
4672.17,4358.189941,7.39
4599.7,4418.319824,7.39
4490.72,4400.169922,7.38
4552.32,4444.129883,7.39
4497.13,4391.470215,7.4
4568.15,4298.609863,7.41
4664.3,4387.589844,7.39
4567.03,4356.660156,7.41
4527.18,4404.169922,7.41
4370.28,4447.200195,7.39
4192.53,4388.970215,7.38
4238.18,4409.600098,7.37
4334.05,4325.609863,7.37
4299.51,4319.930176,7.38
4348.54,4381.310059,7.38
4438.27,4370.799805,7.37
4335.45,4413.200195,7.37
4292.65,4419.310059,7.37
4360.99,4394.419922,7.37
4300.52,4518.350098,7.35
4146.3,4535.640137,7.35
4165.88,4491.600098,7.31
4070.12,4508.879883,7.3
3971.26,4484.370117,7.29
3962.67,4497.220215,7.29
3820.05,4527.180176,7.28
3668.9,4530.509766,7.27
3761.61,4510.859863,7.27
3804.05,4575.47998,7.27
3796.58,4571.310059,7.26
3626.19,4537.240234,7.27
3629.62,4544.72998,7.26
3606.86,4607.629883,7.25
3411.49,4585.089844,7.23
3580.15,4631.859863,7.24
3472.71,4594.399902,7.22
3329.16,4575.790039,7.24
3347.88,4604.879883,7.25
3446.24,4563.25,7.24
3599.62,4534.140137,7.22
3612.54,4541.779785,7.21
3413.91,4546.259766,7.2
3471.74,4435.560059,7.2
3492.89,4460.870117,7.19
3296.67,4505.419922,7.18
3348.35,4498.200195,7.18
3291.6,4497.759766,7.19
3222.74,4544.350098,7.18
3094.67,4555.600098,7.18
3116.98,4542.470215,7.18
3147.79,4598.629883,7.18
3278.33,4481.439941,7.19
3583.03,4498.589844,7.18
3557.75,4490.470215,7.2
3474.72,4519.930176,7.19
3523.41,4395.419922,7.18
3693.11,4418.319824,7.15
3761.01,4351.830078,7.14
3733.5,4324.660156,7.14
3579.15,4411.350098,7.14
3656.84,4387.240234,7.15
3613.49,4359.700195,7.16
3626.98,4354.609863,7.14
3560.24,4291.009766,7.11
3657.43,4303.77002,7.11
3637.32,4241.97998,7.1
3624.23,4286.75,7.11
3604.76,4234.700195,7.11
3443.16,4298.640137,7.11
3544.19,4408.279785,7.11
3485.63,4396.669922,7.11
3473.09,4436.330078,7.1
3364.54,4425.459961,7.1
3375.41,4422.379883,7.09
3459.03,4486.589844,7.09
3401.44,4542.649902,7.08
3433.35,4570.569824,7.08
3459.04,4597.77002,7.07
3436.4,4480.279785,7.05
3369.91,4489.930176,7.05
3351.64,4513.819824,7.06
3329.67,4448.310059,7.04
3072.33,4399.259766,7.03
3024.24,4428.839844,7.01
2957.53,4396.029785,7.01
2868.8,4402.080078,7.01
2874.1,4458.839844,7.01
2794.75,4484.390137,7.02
2941.11,4482.879883,7.02
2748.87,4424.060059,7.02
2831.74,4434.200195,7
2760.42,4394.049805,7
2803.02,4317.890137,7
2905.01,4310.509766,6.99
2901.85,4230.799805,7.01
2748.43,4267.790039,7
2736.1,4185.339844,6.99
2651.61,4224.97998,6.99
2651.72,4270.950195,6.98
2703.53,4199.02002,7.01
2669.89,4257.580078,7
2792.4,4183.100098,6.99
2814.95,4171.450195,6.99
2920.55,4055.52002,7
2875.45,4043.320068,7.01
2856.63,3989.649902,7
2878.26,4150.350098,6.98
2779.45,4149.47998,6.99
2705.87,4107.919922,6.99
2684.78,4162.419922,6.99
2778.37,4196.47998,6.98
2861.42,4199.189941,6.99
2846.12,4290.680176,6.99
2837.85,4334.430176,7
2910.29,4309.240234,6.99
2865.1,4200.459961,6.99
2903.01,4192.549805,6.99
2850.31,4216.850098,7
2836.67,4188.97998,6.99
2775.72,4214.859863,6.99
2801.82,4240.819824,6.97
2741.74,4284.569824,6.97
2690.75,4227.160156,6.96
2719.37,4224.200195,6.94
2727.58,4219.470215,6.94
2605.72,4246.140137,6.95
2470.07,4194.72998,6.94
2457.2,4218.560059,6.94
2446.3,4277.790039,6.94
2437.08,4321.759766,6.93
2450.61,4287.459961,6.93
2319.87,4242.060059,6.96
2344.47,4129.040039,6.95
2523.28,4146.649902,6.92
2431.72,4158.970215,6.92
2405.23,4182.930176,6.92
2413.37,4090.409912,6.91
2350.08,4052.310059,6.91
2342.15,3994.199951,6.9
2350.14,4143.569824,6.89
2397.37,4103.799805,6.9
2325.14,4125.209961,6.88
2304.89,4064.600098,6.88
2276.67,4058.290039,6.88
2277.41,4209.660156,6.87
2202.45,4103.470215,6.87
2143.42,4189.600098,6.87
2145.78,4261.5,6.86
2150.76,4268.180176,6.86
2078.98,4226.959961,6.86
2079.67,4200.290039,6.86
1986.64,4171.410156,6.85
1929.05,4196.939941,6.85
1895.84,4339.970215,6.86
2075.09,4338.25,6.85
2236.41,4345.410156,6.86
2201.51,4341.419922,6.84
2216.81,4345.439941,6.83
2297.5,4339.580078,6.85
2293.78,4282.899902,6.82
2173.74,4307,6.81
2157.84,4251.379883,6.82
2092.22,4253.490234,6.82
2074.58,4284.120117,6.83
2000.57,4397.439941,6.82
2073.57,4372.899902,6.83
2017.32,4445.97998,6.83
1994.67,4422.859863,6.82
1909.94,4379.669922,6.83
1930.65,4389.25,6.83
1974.01,4428.850098,6.83
1958.53,4457.140137,6.84
1895.82,4464.930176,6.84
1875.56,4465.22998,6.85
1839.62,4451.220215,6.85
1723.35,4543.160156,6.85
1771.82,4551.959961,6.86
1719.81,4518.290039,6.86
1763.61,4548.589844,6.86
1728.79,4454.649902,6.87
1719.77,4472.220215,6.86
1706.7,4443.279785,6.86
1760.61,4486.600098,6.86
1717.72,4486.850098,6.87
1747.71,4520.689941,6.86
1874.8,4549.600098,6.85
1843.61,4544.589844,6.84
1859.11,4569.160156,6.83
1927.61,4527.700195,6.85
1986.44,4457.370117,6.78
2030.48,4464.540039,6.81
1902.43,4394.990234,6.84
2017.47,4443.830078,6.83
1983.76,4468.720215,6.82
1969.39,4509.549805,6.84
1897.06,4514.439941,6.85
1888.71,4465.160156,6.84
1897.88,4438.339844,6.84
1917.86,4453.669922,6.84
1871.16,4528.240234,6.84
1894.62,4373.330078,6.85
1889.64,4417.350098,6.78
1965.41,4410.609863,6.85
2001.5,4301.490234,6.84
2018.66,4322.910156,6.83
2090.77,4384.540039,6.84
2037.74,4379.569824,6.84
2079.12,4347.560059,6.83
2031.68,4325.740234,6.81
1954.21,4386.490234,6.82
1964.37,4308.589844,6.82
1975.01,4289.77002,6.84
1976.82,4255.72998,6.84
2015.69,4274.319824,6.79
2018.46,4146.930176,6.85
1987.76,4127,6.84
1897.22,4161.959961,6.84
1863.8,4146.779785,6.84
1852.42,4055.709961,6.82
1851.52,4057.879883,6.82
1850.48,4054.629883,6.82
1832.91,4047.800049,6.84
1820.81,4084.01001,6.83
1880.72,4106.22998,6.84
1937.14,4068.26001,6.83
1924.01,4037.300049,6.83
1878.18,3995.820068,6.83
1904.86,4093.929932,6.83
1900.35,4131.830078,6.83
1863.37,4154.669922,6.84
1928.87,4145.419922,6.84
1920.21,4221.02002,6.85
1954.44,4200.830078,6.84
1986.67,4095.830078,6.84
1994.11,4096.830078,6.84
1985.02,4034.590088,6.84
2004.95,4143.589844,6.84
1990.66,4185.649902,6.84
2011.68,4138.049805,6.83
2060.81,4069.790039,6.82
2107.75,4040.060059,6.83
2098.02,4172,6.83
2181.24,4166.430176,6.83
2224.71,4096.450195,6.83
2265.16,4214,6.82
2260.82,4223.830078,6.83
2248.09,4150.950195,6.82
2320.79,4138.189941,6.83
2389.39,4164.830078,6.83
2319.44,4177.689941,6.83
2209.86,4134.209961,6.82
2227.12,4084.75,6.82
2261.48,4091.919922,6.83
2305.78,4100.339844,6.83
2200.65,4168.169922,6.88
2206.57,4092.090088,6.88
2121.25,4105.609863,6.87
2082.85,4140.180176,6.88
2093.45,4215.970215,6.88
2071.43,4162.029785,6.88
2198.11,4139.25,6.87
2221.08,4121.77002,6.86
2193.01,4015.820068,6.85
2118.75,3999.389893,6.84
2158.57,4085.179932,6.85
2139.03,3960.530029,6.84
2133.88,4012.199951,6.84
2128.85,4094.76001,6.83
2153.29,4101.700195,6.84
2218.33,3960.610107,6.85
2223.72,4008.22998,6.85
2265.76,3843.830078,6.84
2281.09,3989.070068,6.84
2325.48,4090.199951,6.84
2338.42,3938.870117,6.83
2291.55,3888.580078,6.82
2361.7,3864.550049,6.82
2374.44,3932.889893,6.83
2358.04,3943.73999,6.84
2373.21,3707.379883,6.83
2408.02,3829.040039,6.83
2425.29,3816.580078,6.84
2419.78,3626.800049,6.84
2439.18,3581.820068,6.83
2347.39,3470.699951,6.83
2379.88,3307.850098,6.84
2444.23,3260.860107,6.84
2513.7,3042.199951,6.84
2527.18,3006.51001,6.84
2536.06,3325.669922,6.84
2534.13,3295.280029,6.84
2503.93,3020.860107,6.84
2557.46,3154.709961,6.84
2535.83,3112.98999,6.84
2461.35,3277.530029,6.84
2463.95,3193.919922,6.84
2448.59,3020.300049,6.85
2405.35,3070.27002,6.84
2401.44,2964.870117,6.83
2468.19,2885.889893,6.84
2477.57,3159.189941,6.83
2559.91,3135.949951,6.84
2567.34,3229.899902,6.82
2592.52,3286.47998,6.83
2597.45,3294.820068,6.83
2625.64,3407.330078,6.84
2579.75,3224.580078,6.84
2618.17,3069.149902,6.84
2663.77,3157.77002,6.83
2639.89,3131.02002,6.84
2645.26,3086.110107,6.84
2652.78,2955.040039,6.84
2676.68,3152.850098,6.84
2651.41,3019.090088,6.84
2610.62,2960.949951,6.84
2597.6,2985.429932,6.84
2610.01,2817.639893,6.84
2588.57,2669.51001,6.84
2632.93,2842.459961,6.84
2721.28,2965,6.84
2724.3,3000.590088,6.84
2778.59,3077.929932,6.84
2767.24,3108.080078,6.84
2753.89,2865.679932,6.84
2768.34,2955.090088,6.84
2787.89,3019.709961,6.84
2816.25,2941.889893,6.84
2797.32,3018.25,6.83
2743.76,3117.159912,6.82
2789.55,3010.530029,6.83
2776.02,3050.23999,6.83
2810.12,2961.02002,6.83
2853.9,2974.419922,6.83
2880.49,2942.800049,6.83
2896.3,3072.590088,6.83
2892.7,3060.530029,6.84
2922.3,3006.110107,6.83
2925.05,3001.639893,6.83
2928.21,2974.620117,6.83
2975.31,2937.570068,6.83
2959.36,2958.570068,6.83
3008.15,2977.360107,6.84
3060.25,2961,6.84
3088.37,3029.419922,6.83
3124.67,3086.070068,6.83
3089.45,3174.629883,6.83
3080.77,3159.439941,6.83
3123.03,3190.110107,6.83
3113.93,3095.580078,6.83
3080.56,3090.560059,6.83
3145.16,3035.23999,6.83
3188.55,2976.169922,6.83
3183.74,2948.090088,6.83
3189.74,2856.879883,6.83
3266.92,2856.399902,6.83
3213.21,2895.409912,6.83
3296.61,2775.040039,6.83
3328.49,2857.439941,6.82
3372.6,2830.25,6.82
3435.21,2805.810059,6.82
3438.37,2829.370117,6.82
3266.43,2856.590088,6.82
3321.56,2927.469971,6.82
3412.06,2858.600098,6.82
3462.59,2798.52002,6.82
3471.44,2776.469971,6.82
3428.5,2839.01001,6.82
3356.33,2814.370117,6.82
3260.69,2853.370117,6.82
3249.76,2935.879883,6.82
3264.73,2927.72998,6.83
3112.72,2800.189941,6.82
3140.56,2798.47998,6.82
3046.97,2787.050049,6.82
2870.63,2762.97998,6.82
2910.88,2640.76001,6.83
2785.58,2621.719971,6.83
2911.58,2594.540039,6.83
2960.77,2560.399902,6.83
2993.43,2472.73999,6.83
2915.8,2567.669922,6.83
2967.59,2515.459961,6.83
2946.39,2471.409912,6.83
2860.69,2434.719971,6.83
2667.74,2319.300049,6.84
2683.72,2285.850098,6.84
2714.97,2349.290039,6.83
2845.02,2238.149902,6.84
2861.61,2232.449951,6.84
2881.12,2195.300049,6.84
2930.47,2314.25,6.83
2946.26,2313.649902,6.84
2924.88,2391.52002,6.83
2989.79,2407.159912,6.84
3026.74,2444.570068,6.83
3033.73,2505.959961,6.83
2999.71,2547.639893,6.83
3060.26,2538.860107,6.83
2962.67,2482.399902,6.83
2967.01,2643.27002,6.83
2897.55,2596.919922,6.83
2842.72,2608.51001,6.83
2853.55,2703.780029,6.83
2838.84,2644.280029,6.83
2763.53,2555.280029,6.83
2754.54,2587.23999,6.83
2779.43,2627.639893,6.83
2911.72,2729.699951,6.83
2894.48,2749.52002,6.83
2936.19,2720.100098,6.83
2970.53,2651.610107,6.83
2979.79,2678.120117,6.83
2976.63,2762.790039,6.83
3038.27,2741.219971,6.83
3084.45,2705.290039,6.83
3070.59,2740.76001,6.83
3051.41,2780.600098,6.83
3107.85,2792.570068,6.83
3109.57,2689.77002,6.83
3021.46,2740.389893,6.83
3031.33,2732.129883,6.83
2960.47,2757.399902,6.83
2995.85,2784.399902,6.83
3076.65,2741.600098,6.83
3114.23,2743.97998,6.83
3128.54,2807.580078,6.83
3155.05,2814.300049,6.83
3164.04,2839.179932,6.83
3175.59,2940.459961,6.83
3178.61,2927.26001,6.83
3175.19,2959.649902,6.83
3172.95,2918.810059,6.83
3187.65,2967.179932,6.83
3275.05,2900.459961,6.83
3282.89,2894.530029,6.84
3303.23,2805.899902,6.83
3320.61,2821.48999,6.83
3308.35,2799.840088,6.83
3338.66,2865.909912,6.83
3223.53,2869.47998,6.83
3290.16,2850.830078,6.83
3170.98,2790.070068,6.83
3096.26,2787.889893,6.83
3195.3,2869.51001,6.83
3235.36,2804.709961,6.83
3269.75,2843.580078,6.83
3264.63,2898.620117,6.83
3317.04,2996.02002,6.83
3331.9,2996.48999,6.83
3296.66,2952.570068,6.83
3239.57,2984.600098,6.83
3254.26,2989.330078,6.83
3247.32,2983.189941,6.83
3302.9,2993.22998,6.83
3274.46,2998.280029,6.83
3255.21,3018.5,6.82
3179.08,3021.459961,6.83
3113.89,2938.01001,6.83
3122.97,2908.189941,6.83
3050.52,2903.179932,6.83
3073.78,2932.409912,6.83
3153.41,2927.780029,6.83
3141.35,2853.689941,6.83
3188.78,2848.620117,6.83
3211.76,2861.830078,6.83
3262.6,2937.370117,6.83
3277.14,2927.98999,6.83
3243.76,2949.5,6.83
3282.18,2925.47998,6.83
3254.22,2953.320068,6.83
3192.78,2864.620117,6.83
3196,2879.540039,6.83
3212.75,2812.050049,6.82
3273.97,2812.830078,6.83
3172.66,2820.76001,6.83
3215.55,2821.219971,6.83
3224.15,2872.300049,6.83
3237.1,2891.959961,6.83
3246.87,2965.01001,6.83
3151.85,3003.850098,6.83
3158.86,3001.600098,6.83
3128.59,3044.659912,6.83
3094.41,3056.290039,6.83
3019.39,3055.149902,6.83
2986.61,3132.47998,6.83
2994.14,3152.909912,6.83
2989.29,3164.060059,6.83
2941.36,3136.419922,6.83
2934.71,3125.280029,6.83
3003.84,3163.840088,6.83
2995.31,3162.449951,6.83
2939.4,3212.969971,6.83
2935.17,3215.590088,6.83
2948.84,3195.040039,6.83
2982.5,3180.870117,6.83
2985.5,3244.379883,6.83
3018.13,3230.860107,6.83
3003.4,3209.350098,6.83
2982.57,3245.360107,6.83
3022.18,3257.600098,6.83
3060.62,3227.540039,6.83
3051.94,3151.719971,6.83
3087.84,3183.189941,6.83
3073.11,3200.51001,6.83
3097.01,3224.030029,6.83
3023.37,3289.050049,6.83
3031.07,3285.610107,6.83
3053.23,3293.860107,6.83
3069.14,3279.919922,6.83
3048.93,3282.820068,6.83
3051.28,3278.080078,6.83
3013.41,3248.860107,6.83
2976.94,3199.139893,6.83
2992.84,3185.02002,6.83
3050.48,3219.939941,6.83
3046.09,3257.75,6.83
3067.75,3270.340088,6.83
3074.58,3289.27002,6.83
3053.12,3327.840088,6.83
3056.81,3341.810059,6.83
3019.18,3363.070068,6.83
3059.72,3381.02002,6.83
3123.8,3409.149902,6.83
3128.47,3394.080078,6.83
3109.11,3402.98999,6.83
3147.42,3386.26001,6.83
3157.96,3400.080078,6.82
3158.68,3369.419922,6.83
3148.22,3345.75,6.83
3118.71,3321.469971,6.83
3145.35,3360.75,6.83
3129.26,3345.139893,6.83
3161.25,3327.870117,6.83
3166.18,3257.439941,6.83
3164.97,3243.840088,6.83
3130.3,3287.909912,6.83
2980.3,3321.929932,6.83
2979.53,3320.370117,6.83
3033.28,3355.040039,6.83
2999.48,3374.419922,6.83
2983.54,3389.600098,6.83
2969.5,3379.320068,6.83
2907.93,3446.040039,6.83
2900.33,3456.870117,6.83
2868.43,3443.840088,6.83
2870.61,3474.060059,6.83
2835.28,3457.399902,6.83
2857.15,3414.97998,6.83
2739.7,3440.830078,6.83
2688.38,3375.47998,6.83
2698.76,3341.040039,6.83
2647.57,3321.810059,6.83
2655.71,3276.889893,6.83
2710.51,3335.070068,6.83
2696.63,3256.050049,6.83
2559.93,3265.47998,6.83
2594.78,3310.209961,6.83
2587.81,3305.01001,6.83
2555.94,3370.810059,6.83
2583.52,3384.389893,6.83
2673.42,3448.590088,6.83
2622.63,3452.669922,6.83
2625.79,3476.909912,6.83
2655.92,3438.530029,6.83
2655.77,3462.120117,6.83
2592.15,3516.399902,6.83
2568.28,3520.52002,6.83
2571.42,3510.76001,6.83
2552.66,3467.139893,6.83
2553.59,3463.76001,6.83
2511.73,3505.199951,6.83
2513.95,3496.040039,6.83
2583.87,3513.419922,6.83
2562.58,3462.870117,6.83
2569.94,3478.719971,6.83
2560.24,3526.350098,6.83
