Shanghai,P Change,Dow,P Change,Y,
585.7,-0.052228103,1152.199951,-0.005813775,5.86,0
539.8,-0.085031493,1165.959961,-0.01194238,5.9,0.006779661
559.73,0.035606453,1165.01001,0.000814737,5.9,0
506.94,-0.104134612,1168.219971,-0.002755308,5.86,-0.006825939
450.28,-0.125832815,1169.949951,-0.001480868,5.8,-0.010344828
463.21,0.027913905,1164.02002,0.005068534,5.8,0
484.25,0.043448632,1174.72998,-0.009200838,5.77,-0.005199307
507.25,0.045342533,1169.420044,0.004520133,5.77,0
477.61,-0.062059002,1163.599976,0.004976884,5.77,0
479.81,0.004585148,1171.890015,-0.007124475,5.77,0
469.9,-0.021089594,1173.619995,-0.001476231,5.77,0
462.63,-0.015714502,1172.680054,0.00080089,5.77,0
457.05,-0.01220873,1168.319946,0.003718071,5.77,0
428.61,-0.066354028,1171.420044,-0.002653467,5.77,0
400.53,-0.070107108,1171.790039,-0.000315852,5.77,0
410.16,0.023478642,1169.060059,0.002329752,5.77,0
415.79,0.013540489,1156.930054,0.010375861,5.77,0
414.09,-0.004105388,1152.680054,0.003673515,5.77,0
399.32,-0.036987879,1159.920044,-0.006281006,5.77,0
393.52,-0.014738768,1159.920044,0,5.77,0
407.61,0.034567356,1165.280029,-0.004620995,5.79,0.003454231
398.95,-0.021706981,1165.540039,-0.000223131,5.79,0
401.44,0.00620267,1175.880005,-0.008871395,5.79,0
410.39,0.021808524,1183.699951,-0.006650293,5.79,0
440.04,0.067380238,1188.430054,-0.003996032,5.79,0
571.63,0.230201354,1194.939941,-0.00547772,5.79,0
562.01,-0.017117133,1194.26001,0.000569009,5.79,0
637.67,0.118650713,1192.790039,0.001230863,5.79,0
724.6,0.119969638,1192.469971,0.000268336,5.79,0
716.74,-0.01096632,1193.469971,-0.000838596,5.8,0.001724138
722.2,0.007560233,1197.25,-0.003167259,5.8,0
808.2,0.106409305,1201.76001,-0.003766974,5.8,0
807.02,-0.001462169,1197.25,0.003752837,5.8,0
793.25,-0.017358966,1195.72998,0.001269593,5.8,0
753.94,-0.052139428,1193.890015,0.00153878,5.8,0
676.45,-0.114553921,1186.800049,0.005938542,5.8,0
625.23,-0.081921853,1187.47998,-0.000572911,5.8,0
722.28,0.134366174,1180.969971,0.005482205,5.8,0
705.07,-0.024408924,1192.52002,-0.009780138,5.77,-0.005199307
682.24,-0.033463297,1208.959961,-0.013785883,5.75,-0.003478261
685.82,0.005220029,1207.640015,0.001091803,5.75,0
707.82,0.031081348,1210.579956,-0.002434451,5.75,0
698.13,-0.013879936,1207.800049,0.002296343,5.75,0
731.68,0.045853379,1209.380005,-0.001308127,5.75,0
725.78,-0.008129185,1211,-0.001339525,5.74,-0.00174216
732.05,0.008564989,1205.959961,0.004161882,5.74,0
758.59,0.034985961,1211.160034,-0.004311978,5.74,0
764.28,0.007444915,1204.550049,0.005457565,5.74,0
757.31,-0.009203629,1207.849976,-0.002739552,5.74,0
768.91,0.015086291,1207.959961,-9.10585E-05,5.74,0
767.52,-0.001811028,1210.369995,-0.001995127,5.74,0
780.39,0.016491754,1204.339966,0.004981972,5.74,0
814.04,0.041337035,1201.869995,0.002050892,5.76,0.003472222
858.72,0.05203093,1205.650024,-0.003145123,5.76,0
847.44,-0.013310677,1203.859985,0.001484709,5.76,0
868.97,0.024776459,1201.660034,0.001827414,5.76,0
889.47,0.023047433,1210.640015,-0.00747298,5.74,-0.003484321
977.42,0.089981789,1214.72998,-0.003378349,5.74,0
987.26,0.009966979,1219.140015,-0.003630465,5.74,0
1024.05,0.03592598,1213.310059,0.004782023,5.73,-0.001745201
1086.43,0.057417413,1207.329956,0.004928751,5.73,0
1063.76,-0.021311198,1208.329956,-0.000828274,5.73,0
1055.32,-0.007997574,1206.48999,0.001522735,5.73,0
991.83,-0.064012986,1213.310059,-0.005652819,5.73,0
1043.31,0.049342957,1217.25,-0.003247266,5.73,0
1074.26,0.02881053,1217.089966,0.000131472,5.73,0
1100.31,0.023675146,1221.400024,-0.003541281,5.73,0
1162.44,0.05344792,1225.859985,-0.003651515,5.73,0
1150.37,-0.010492276,1234.469971,-0.007023629,5.73,0
1198.48,0.040142514,1237.780029,-0.00268136,5.73,0
1278.5,0.062588971,1252.209961,-0.011657913,5.72,-0.001748252
1310.58,0.024477712,1272.01001,-0.015812084,5.72,0
1300.56,-0.007704374,1278.150024,-0.004827017,5.72,0
1371.58,0.051779699,1277.939941,0.000164365,5.72,0
1332.96,-0.028973112,1264.920044,0.010188192,5.71,-0.001751313
1393.17,0.043217985,1264.030029,0.000703614,5.71,0
1474.92,0.055426735,1269.699951,-0.004485591,5.71,0
1454.46,-0.014067076,1265.439941,0.003355131,5.71,0
1397.38,-0.040847872,1231.689941,0.026670566,5.72,0.001748252
1458.76,0.042076832,1229.380005,0.00187542,5.72,0
1536.82,0.050793196,1223.290039,0.004953689,5.73,0.001745201
1513.48,-0.015421413,1230.219971,-0.005664995,5.73,0
1504,-0.006303191,1240.189941,-0.008104217,5.74,0.00174216
1508.22,0.002798,1233.099976,0.005716838,5.74,0
1499.74,-0.005654313,1246.069946,-0.010518182,5.74,0
1456.29,-0.02983609,1254.209961,-0.006532551,5.74,0
1367.36,-0.065037737,1252.109985,0.001674342,5.74,0
1264.96,-0.080951176,1239.140015,0.010358491,5.74,0
1410.36,0.103094245,1253.050049,-0.011225555,5.74,0
1339.88,-0.052601726,1258.619995,-0.004445111,5.74,0
1199.73,-0.116817951,1259.040039,-0.000333734,5.74,0
1245.11,0.036446579,1262.77002,-0.002962559,5.74,0
1231.77,-0.010829944,1283.869995,-0.016709278,5.74,0
1159.13,-0.06266769,1286.339966,-0.001923848,5.74,0
1109,-0.045202885,1285.969971,0.000287634,5.74,0
1209.65,0.083205886,1278.939941,0.005466714,5.72,-0.003496503
1137.79,-0.063157525,1266.390015,0.009812756,5.72,0
1188.97,0.043045661,1268.22998,-0.001452921,5.72,0
1261.8,0.057719131,1268.959961,-0.00057559,5.72,0
1236.37,-0.020568276,1260.609985,0.006580173,5.72,0
1171,-0.055824082,1274.26001,-0.010828111,5.72,0
1222.55,0.042165965,1274.839966,-0.000455132,5.72,0
1202.85,-0.016377769,1273,0.001443292,5.75,0.005217391
1184.48,-0.015508915,1277.72998,-0.003715617,5.76,0.001736111
1174.99,-0.008076664,1274.209961,0.002754901,5.76,0
1036.92,-0.133153956,1280.25,-0.004740223,5.76,0
971.25,-0.0676139,1273.790039,0.005045859,5.78,0.003460208
956.97,-0.014922098,1284.189941,-0.008164534,5.78,0
945.42,-0.012216793,1284.290039,-7.79464E-05,5.78,0
1039.76,0.090732477,1279.25,0.003924378,5.78,0
970.4,-0.07147568,1282.349976,-0.002423276,5.78,0
958.05,-0.012890768,1260.670044,0.016906408,5.78,0
925.91,-0.034711797,1265.339966,-0.003704317,5.78,0
947.23,0.022507733,1271.689941,-0.005018394,5.78,0
944.01,-0.003410981,1285.290039,-0.010694508,5.78,0
947.87,0.004072288,1284.130005,0.000902546,5.78,0
1059.62,0.105462336,1300.930054,-0.013082826,5.78,0
1099.62,0.036376203,1308.180054,-0.005572936,5.78,0
1238,0.11177706,1310.699951,-0.001926262,5.78,0
1243.02,0.004038551,1315.27002,-0.003486739,5.78,0
1203.54,-0.03280323,1322.349976,-0.005382892,5.78,0
1297.36,0.072316088,1314.01001,0.006306928,5.78,0
1272.39,-0.019624486,1301.930054,0.009193199,5.78,0
1278.84,0.005043633,1304.5,-0.001973951,5.78,0
1214.75,-0.052759827,1291.47998,0.009980851,5.78,0
1223.22,0.006924347,1285.390015,0.004715493,5.78,0
1235.52,0.009955322,1272.430054,0.010082513,5.78,0
1222.56,-0.010600707,1281.300049,-0.00697091,5.78,0
1267.35,0.035341461,1279.359985,0.001514137,5.78,0
1260.25,-0.005633803,1280.300049,-0.000734792,5.78,0
1345.61,0.063435914,1281.930054,-0.001273143,5.78,0
1363.44,0.013077216,1289.959961,-0.00626392,5.78,0
1372.5,0.006601093,1287.280029,0.002077531,5.78,0
1349.68,-0.016907711,1283.800049,0.002703359,5.78,0
1358.78,0.006697184,1283.910034,-8.56714E-05,5.78,0
1352.24,-0.00483642,1279.76001,0.003232332,5.78,0
1241.16,-0.089496922,1280.23999,-0.000375055,5.78,0
1246.82,0.004539549,1284.48999,-0.00331969,5.78,0
1162.92,-0.072145977,1292.099976,-0.00592452,5.78,0
1199.81,0.030746535,1280.030029,0.009341341,5.78,0
1128.29,-0.063387959,1278.27002,0.001374975,5.8,0.003448276
1136.74,0.007433538,1274.97998,0.002573822,5.8,0
1140.05,0.002903381,1270.98999,0.003129453,5.8,0
1177.28,0.031623743,1291.890015,-0.016443894,5.8,0
1167.47,-0.008402786,1298.199951,-0.004884267,5.8,0
1140.04,-0.024060559,1287.75,0.00804957,5.8,0
1130.26,-0.008652876,1291.459961,-0.002880964,5.8,0
1147.22,0.014783564,1295.400024,-0.00305086,5.8,0
1165.4,0.015599794,1304.339966,-0.006901298,5.8,0
1143.97,-0.018733009,1305.900024,-0.001196052,5.8,0
1026.13,-0.11483925,1296.800049,0.006968355,5.8,0
997.95,-0.028237888,1309.410034,-0.009723924,5.8,0
995.45,-0.002511427,1311.23999,-0.001397542,5.8,0
963.61,-0.033042413,1302.619995,0.006573926,5.81,0.00172117
972.77,0.009416409,1301.380005,0.00095192,5.81,0
935.48,-0.039861889,1300.079956,0.000998977,5.81,0
928.58,-0.007430701,1288.719971,0.008737913,5.8,-0.001724138
1081.2,0.141157973,1287.689941,0.000799266,5.8,0
1018.29,-0.061780043,1277.939941,0.007571699,5.8,0
1004.3,-0.013930101,1284.23999,-0.004929847,5.8,0
1064.98,0.056977596,1280.369995,0.003013452,5.8,0
1074.58,0.008933723,1276.380005,0.003116279,5.8,0
1065.19,-0.008815329,1277.23999,-0.000673769,5.8,0
1044.44,-0.019867106,1275.410034,0.001432742,5.8,0
1047,0.002445081,1267.810059,0.005958848,5.8,0
1000.43,-0.046549984,1272.930054,-0.004038456,5.8,0
1001.61,0.001178103,1269.23999,0.002898874,5.8,0
1004.24,0.002618896,1265.810059,0.00270235,5.8,0
998,-0.006252505,1277.060059,-0.008887589,5.8,0
1005.98,0.007932563,1276.410034,0.000509001,5.8,0
977.61,-0.029019752,1291.72998,-0.01200237,5.8,0
981.13,0.0035877,1288.030029,0.002864338,5.8,0
986.02,0.004959331,1292.589966,-0.003540241,5.8,0
980.17,-0.005968352,1292.969971,-0.000293987,5.8,0
1006.64,0.026295399,1286.349976,0.005119991,5.8,0
1002.42,-0.004209812,1273.26001,0.010176053,5.8,0
1028.44,0.025300455,1271.459961,0.001413732,5.8,0
1007.05,-0.021240256,1285.699951,-0.011199716,5.8,0
997.53,-0.009543573,1284.069946,0.001267796,5.8,0
986.98,-0.010689173,1280.969971,0.002414179,5.8,0
952.31,-0.036406212,1280.75,0.000171722,5.8,0
897.64,-0.060904149,1296.530029,-0.012320928,5.8,0
903.79,0.006804678,1297.349976,-0.000632417,5.8,0
896.16,-0.008514105,1295.280029,0.001595519,5.8,0
868.57,-0.031764855,1296.930054,-0.001273875,5.8,0
845.52,-0.02726133,1304.01001,-0.005459011,5.8,0
870.05,0.028193782,1308.02002,-0.003075137,5.8,0
836.39,-0.040244384,1302.800049,0.003990742,5.8,0
838.7,0.002754263,1311.47998,-0.00666252,5.8,0
846.87,0.009647289,1317.680054,-0.00472754,5.8,0
836.98,-0.011816292,1313.290039,0.003331624,5.8,0
808.2,-0.035609998,1313.290039,0,5.8,0
811.7,0.004311938,1319.099976,-0.004423956,5.8,0
815.53,0.004696332,1317.949951,0.000871826,5.8,0
813.54,-0.0024461,1323.5,-0.004211123,5.8,0
787.81,-0.032660159,1323.109985,0.000294685,5.8,0
791.62,0.004812915,1321.189941,0.00145116,5.8,0
798.33,0.008405046,1316.140015,0.003822256,5.8,0
806.67,0.0103388,1320.089966,-0.003001163,5.8,0
881.07,0.08444278,1327.060059,-0.005280014,5.8,0
843.27,-0.044825501,1328.709961,-0.001243276,5.8,0
832.72,-0.012669325,1329.040039,-0.00024842,5.8,0
850.54,0.020951396,1324.97998,0.003054881,5.8,0
849.3,-0.001460026,1325.800049,-0.000618929,5.8,0
855.52,0.007270432,1327.670044,-0.001410465,5.8,0
885.27,0.033605567,1335.23999,-0.005701677,5.8,0
862.08,-0.026900056,1338.430054,-0.002389132,5.8,0
883.02,0.023714072,1343.290039,-0.003631109,5.8,0
917.04,0.037097618,1339.079956,0.003134158,5.82,0.003436426
947.26,0.03190254,1336.449951,0.001964039,5.82,0
1023.87,0.074823952,1349.130005,-0.009487863,5.82,0
974.11,-0.051082527,1356.920044,-0.00577412,5.82,0
947.93,-0.027618073,1352.920044,0.002947852,5.82,0
968.51,0.021249135,1351.819946,0.000813129,5.82,0
946.54,-0.023210852,1352.420044,-0.000443919,5.82,0
893.23,-0.059682277,1358.569946,-0.004547331,5.82,0
894.44,0.001352802,1352.640015,0.004364833,5.82,0
911.4,0.018608734,1342.650024,0.00738555,5.82,0
903.91,-0.008286223,1342.869995,-0.000163833,5.82,0
894.59,-0.01041818,1335.130005,0.005763767,5.82,0
899.27,0.005204221,1326.51001,0.006456296,5.82,0
895.68,-0.004008128,1328.48999,-0.001492623,5.82,0
893.99,-0.001890401,1338.540039,-0.007565017,5.82,0
901.39,0.008209543,1347.319946,-0.006559316,5.82,0
922.7,0.023095264,1336.890015,0.007741243,5.82,0
947.53,0.026204975,1342.869995,-0.004473053,5.82,0
909.04,-0.042341371,1342.380005,0.000364883,5.82,0
909.13,9.89957E-05,1337.660034,0.003516121,5.82,0
901.66,-0.008284719,1328,0.007221591,5.82,0
903.56,0.002102793,1314.439941,0.010210888,5.82,0
879.24,-0.027660252,1320.75,-0.004800569,5.82,0
876.62,-0.002988752,1320.589966,0.000121169,5.82,0
880.78,0.004723086,1323.170044,-0.001953731,5.82,0
875.08,-0.00651369,1332.390015,-0.006968092,5.82,0
881.41,0.007181675,1334.530029,-0.001606147,5.82,0
875,-0.007325714,1329.040039,0.0041138,5.82,0
890.23,0.017107938,1324.540039,0.003385903,5.81,-0.00172117
881.24,-0.010201534,1332.060059,-0.005677458,5.81,0
884.02,0.003144725,1329.969971,0.001569064,5.81,0
875.81,-0.009374179,1329.859985,8.26981E-05,8.72,0.333715596
880.98,0.005868465,1331.560059,-0.001278386,8.72,0
898.15,0.019117074,1328,0.0026736,8.72,0
886.12,-0.013576039,1327.449951,0.000414194,8.72,0
890.27,0.004661507,1331.400024,-0.002975685,8.71,-0.001148106
892.55,0.002554479,1327.609985,0.002846657,8.72,0.001146789
885.86,-0.007551983,1330.630005,-0.00227478,8.72,0
885.04,-0.000926512,1334.420044,-0.002848304,8.72,0
887.62,0.002906649,1339.359985,-0.003701939,8.72,0
874.76,-0.014701175,1343.859985,-0.003359814,8.72,0
868.38,-0.007347014,1344.300049,-0.000327463,8.72,0
871.42,0.003488559,1347.099976,-0.002082814,8.72,0
859.7,-0.013632663,1343.859985,0.00240516,8.72,0
855.04,-0.005450037,1344.630005,-0.000572991,8.73,0.001145475
856.92,0.002193904,1351.219971,-0.004900951,8.72,-0.001146789
835.25,-0.025944328,1355.98999,-0.003530157,8.73,0.001145475
839.6,0.005181039,1355.060059,0.000685795,8.72,-0.001146789
843.85,0.00503644,1368.22998,-0.009719068,8.72,0
832.25,-0.01393812,1367.079956,0.00084052,8.72,0
818.81,-0.016414064,1373.660034,-0.004813236,8.72,0
784.97,-0.043109928,1370.920044,0.001994664,8.72,0
783.23,-0.00222157,1355.060059,0.011568862,8.72,0
778.33,-0.00629553,1338.699951,0.012073345,8.73,0.001145475
824.66,0.056180729,1346.109985,-0.005535246,8.72,-0.001146789
814.74,-0.012175663,1349.290039,-0.002362403,8.72,0
816.71,0.002412117,1345.619995,0.002719982,8.73,0.001145475
812.67,-0.004971268,1354.839966,-0.006851839,8.73,0
805.71,-0.008638344,1351.540039,0.002435658,8.73,0
804.26,-0.0018029,1361.099976,-0.007073366,8.73,0
814.39,0.012438758,1357.910034,0.00234365,8.73,0
836.99,0.027001517,1369.48999,-0.008527779,8.73,0
846.15,0.010825504,1359.890015,0.007009891,8.72,-0.001146789
833.17,-0.015579053,1356.540039,0.002463417,8.73,0.001145475
848.27,0.017800936,1355.5,0.000766685,8.72,-0.001146789
865.97,0.020439507,1346.98999,0.006278134,8.72,0
890.46,0.027502639,1344.73999,0.001670391,8.72,0
880.33,-0.011507048,1352.310059,-0.005629392,8.72,0
887.65,0.008246494,1359.560059,-0.005361197,8.72,0
903.07,0.017075088,1362.25,-0.001978538,8.73,0.001145475
924.67,0.023359685,1362.630005,-0.000278954,8.72,-0.001146789
949.77,0.026427451,1365.050049,-0.00177601,8.73,0.001145475
957.95,0.008539068,1369.050049,-0.002930295,8.73,0
953.23,-0.004951586,1367.130005,0.001402464,8.73,0
986.69,0.03391136,1367.959961,-0.000607079,8.73,0
965.39,-0.022063622,1371.689941,-0.002726673,8.73,0
972.96,0.007780382,1375.859985,-0.003040078,8.73,0
984.93,0.012153148,1373.449951,0.001751656,8.72,-0.001146789
974.8,-0.010391875,1374.97998,-0.001114004,8.73,0.001145475
972.8,-0.002055921,1382.170044,-0.005229214,8.72,-0.001146789
980.67,0.008025126,1375.369995,0.004919835,8.72,0
995.72,0.015114691,1370.310059,0.003678963,8.72,0
1022.34,0.026038304,1369.819946,0.000357666,8.72,0
1009.67,-0.012548655,1377.069946,-0.005292666,8.72,0
984.9,-0.025149761,1376.579956,0.000355821,8.72,0
978.57,-0.006468623,1375.369995,0.000878962,8.72,0
950.77,-0.029239459,1383.829956,-0.006151044,8.72,0
925.2,-0.027637268,1381.469971,0.001705401,8.73,0.001145475
940.61,0.016382986,1391.689941,-0.007397895,8.72,-0.001146789
908.08,-0.035822835,1394.050049,-0.001695858,8.72,0
901.7,-0.007075524,1392.72998,0.000946931,8.72,0
783.79,-0.150435703,1386.959961,0.004142956,8.72,0
840.34,0.06729419,1381.030029,0.004275489,8.73,0.001145475
821.19,-0.023319816,1376.910034,0.002983277,8.73,0
833.77,0.015088094,1382.640015,-0.004161478,8.73,0
834.39,0.000743058,1389.650024,-0.005070017,8.73,0
839.9,0.006560305,1394.280029,-0.003331778,8.73,0
839.57,-0.000393058,1398.310059,-0.002890402,8.73,0
821.16,-0.022419504,1413.369995,-0.010770098,8.73,0
826.23,0.006136306,1406.800049,0.004648426,8.73,0
833.8,0.009078916,1409.180054,-0.001691786,8.73,0
833.9,0.000119918,1407.189941,0.001412249,8.74,0.001144165
832.69,-0.001453122,1415.23999,-0.005720656,8.72,-0.002293578
846.98,0.016871709,1411.709961,0.002494297,8.71,-0.001148106
869.33,0.025709454,1412.040039,-0.000233814,8.71,0
879.64,0.011720704,1415.459961,-0.002421972,8.71,0
900.3,0.022947906,1413.920044,0.001087927,8.71,0
891.79,-0.009542605,1417.890015,-0.002807776,8.74,0.003432494
888.04,-0.004222783,1416.51001,0.000973281,8.71,-0.003444317
897.46,0.01049629,1411.160034,0.003776871,8.73,0.002290951
849.23,-0.056792624,1417.839966,-0.004733646,8.73,0
859.28,0.011695838,1426.829956,-0.006340624,8.72,-0.001146789
835.06,-0.029003904,1433.890015,-0.004948073,8.71,-0.001148106
807.5,-0.034130031,1447.060059,-0.009184836,8.7,-0.001149425
802.61,-0.006092623,1441.48999,0.003849231,8.69,-0.001150748
812.88,0.012634091,1446.609985,-0.003551877,8.69,0
839.2,0.031363203,1441.819946,0.003311217,8.69,0
815.89,-0.028570028,1412.76001,0.020155038,8.69,0
812.41,-0.004283551,1419.829956,-0.00500435,8.68,-0.001152074
818.6,0.007561691,1418.48999,0.000943751,8.68,0
799.26,-0.024197383,1425.790039,-0.005146352,8.71,0.003444317
770.25,-0.037663096,1410.699951,0.010583668,8.68,-0.003456221
755.15,-0.019996027,1408.75,0.001382258,8.68,0
772.2,0.022079772,1410.25,-0.001064774,8.68,0
780.17,0.010215722,1413.869995,-0.002566917,8.68,0
797.88,0.02219632,1413.199951,0.000473908,8.68,0
779.91,-0.02304112,1409.030029,0.002950695,8.68,0
772.76,-0.009252549,1398.280029,0.007629362,8.68,0
776.1,0.004303569,1407.969971,-0.006929901,8.68,0
768.59,-0.009771139,1401.680054,0.004467366,8.68,0
769.18,0.000767051,1379.680054,0.015695451,8.68,0
754.41,-0.019578213,1380.130005,-0.000326127,8.68,0
768.21,0.017963838,1380.569946,-0.000318768,8.68,0
759.73,-0.01116186,1371.719971,0.006410378,8.68,0
758.84,-0.001172843,1373.839966,-0.001545501,8.68,0
787.45,0.036332466,1370.719971,0.002271003,8.71,0.003444317
770.98,-0.021362422,1375.72998,-0.00365502,8.68,-0.003456221
757.3,-0.018064175,1382.630005,-0.005015537,8.71,0.003444317
742.06,-0.020537423,1382.800049,-0.000122986,8.71,0
734.45,-0.010361495,1379.959961,0.002053867,8.71,0
726.3,-0.011221258,1368.880005,0.008029187,8.71,0
718.4,-0.010996659,1375.670044,-0.004960288,8.68,-0.003456221
711.27,-0.010024323,1376.01001,-0.000247128,8.68,0
716.11,0.006758738,1374.180054,0.0013299,8.68,0
698.8,-0.024771036,1378.800049,-0.003362001,8.68,0
717.36,0.025872644,1381.060059,-0.001639114,8.68,0
788.43,0.090141167,1382.069946,-0.00073124,8.68,0
772.76,-0.020277965,1371.130005,0.00791562,8.68,0
776.94,0.005380081,1372.369995,-0.000904356,8.68,0
765.55,-0.014878192,1375.189941,-0.0020548,8.68,0
731.62,-0.046376534,1358.780029,0.011932833,8.67,-0.001153403
725.21,-0.008838819,1350.329956,0.006218868,8.67,0
724.28,-0.001284034,1349.699951,0.000466556,8.67,0
719.06,-0.007259478,1324.609985,0.018589292,8.67,0
702.23,-0.023966507,1298.280029,0.019877516,8.67,0
706.91,0.006620362,1297.77002,0.000392834,8.7,0.003448276
706.34,-0.000806977,1279.390015,0.01416276,8.67,-0.003460208
704.46,-0.002668711,1310.01001,-0.023933277,8.67,0
698.84,-0.008041898,1310.22998,-0.000167915,8.67,0
694.38,-0.006422996,1314.180054,-0.003014794,8.67,0
682.7,-0.01710854,1304.430054,0.007419075,8.67,0
679.74,-0.004354606,1304.660034,-0.000176307,8.67,0
677.31,-0.003587722,1300.119995,0.003479864,8.66,-0.001154734
678.86,0.00228324,1296.280029,0.002953547,8.66,0
659.05,-0.030058417,1294.319946,0.001512083,8.66,0
665.61,0.009855621,1294.550049,-0.000177779,8.66,0
656.78,-0.01344438,1280.030029,0.011216268,8.66,0
636.08,-0.032543076,1273.780029,0.004882698,8.66,0
626.79,-0.014821551,1270.449951,0.002614327,8.66,0
604.15,-0.037474137,1291.910034,-0.016891719,8.65,-0.001156069
572.73,-0.054860056,1292.48999,-0.000448914,8.65,0
540.24,-0.060139938,1308.27002,-0.012209015,8.65,0
582.43,0.07243789,1309.47998,-0.000924855,8.64,-0.001157407
