Shanghai,Shanghai 2,Shanghai 2,Shanghai 2,Shanghai 2,Shanghai 2,Shanghai 2,DOW,DOW,DOW,DOW,DOW,DOW,DOW,Y
2136.08,2168.81,2174.1,2160.99,2157.62,2154.92,2132.8,4261.02002,4232.169922,4254.399902,4206.509766,4257.299805,4251.330078,4217.720215,6.32
2142.52,2136.08,2168.81,2174.1,2160.99,2157.62,2154.92,4264.589844,4261.02002,4232.169922,4254.399902,4206.509766,4257.299805,4251.330078,6.3
2118.94,2142.52,2136.08,2168.81,2174.1,2160.99,2157.62,4262.600098,4264.589844,4261.02002,4232.169922,4254.399902,4206.509766,4257.299805,6.3
2112.2,2118.94,2142.52,2136.08,2168.81,2174.1,2160.99,4247.540039,4262.600098,4264.589844,4261.02002,4232.169922,4254.399902,4206.509766,6.3
2114.89,2112.2,2118.94,2142.52,2136.08,2168.81,2174.1,4263.47998,4247.540039,4262.600098,4264.589844,4261.02002,4232.169922,4254.399902,6.31
2106.96,2114.89,2112.2,2118.94,2142.52,2136.08,2168.81,4295.259766,4263.47998,4247.540039,4262.600098,4264.589844,4261.02002,4232.169922,6.31
2118.27,2106.96,2114.89,2112.2,2118.94,2142.52,2136.08,4296.089844,4295.259766,4263.47998,4247.540039,4262.600098,4264.589844,4261.02002,6.31
2107.71,2118.27,2106.96,2114.89,2112.2,2118.94,2142.52,4303.180176,4296.089844,4295.259766,4263.47998,4247.540039,4262.600098,4264.589844,6.3
2113.07,2107.71,2118.27,2106.96,2114.89,2112.2,2118.94,4284.950195,4303.180176,4296.089844,4295.259766,4263.47998,4247.540039,4262.600098,6.31
2092.1,2113.07,2107.71,2118.27,2106.96,2114.89,2112.2,4295.27002,4284.950195,4303.180176,4296.089844,4295.259766,4263.47998,4247.540039,6.31
2055.71,2092.1,2113.07,2107.71,2118.27,2106.96,2114.89,4325.160156,4295.27002,4284.950195,4303.180176,4296.089844,4295.259766,4263.47998,6.28
2073.15,2055.71,2092.1,2113.07,2107.71,2118.27,2106.96,4325.129883,4325.160156,4295.27002,4284.950195,4303.180176,4296.089844,4295.259766,6.31
2053.23,2073.15,2055.71,2092.1,2113.07,2107.71,2118.27,4360.910156,4325.129883,4325.160156,4295.27002,4284.950195,4303.180176,4296.089844,6.31
2052.58,2053.23,2073.15,2055.71,2092.1,2113.07,2107.71,4350.890137,4360.910156,4325.129883,4325.160156,4295.27002,4284.950195,4303.180176,6.31
2047.52,2052.58,2053.23,2073.15,2055.71,2092.1,2113.07,4330.240234,4350.890137,4360.910156,4325.129883,4325.160156,4295.27002,4284.950195,6.31
2059.15,2047.52,2052.58,2053.23,2073.15,2055.71,2092.1,4376.069824,4330.240234,4350.890137,4360.910156,4325.129883,4325.160156,4295.27002,6.31
2043.65,2059.15,2047.52,2052.58,2053.23,2073.15,2055.71,4378.189941,4376.069824,4330.240234,4350.890137,4360.910156,4325.129883,4325.160156,6.31
2037.68,2043.65,2059.15,2047.52,2052.58,2053.23,2073.15,4365.169922,4378.189941,4376.069824,4330.240234,4350.890137,4360.910156,4325.129883,6.31
2051.92,2037.68,2043.65,2059.15,2047.52,2052.58,2053.23,4355.879883,4365.169922,4378.189941,4376.069824,4330.240234,4350.890137,4360.910156,6.31
2127.76,2051.92,2037.68,2043.65,2059.15,2047.52,2052.58,4355.240234,4355.879883,4365.169922,4378.189941,4376.069824,4330.240234,4350.890137,6.31
2134.89,2127.76,2051.92,2037.68,2043.65,2059.15,2047.52,4379.740234,4355.240234,4355.879883,4365.169922,4378.189941,4376.069824,4330.240234,6.32
2120.55,2134.89,2127.76,2051.92,2037.68,2043.65,2059.15,4366.609863,4379.740234,4355.240234,4355.879883,4365.169922,4378.189941,4376.069824,6.32
2126.55,2120.55,2134.89,2127.76,2051.92,2037.68,2043.65,4413.200195,4366.609863,4379.740234,4355.240234,4355.879883,4365.169922,4378.189941,6.32
2110.38,2126.55,2120.55,2134.89,2127.76,2051.92,2037.68,4399.069824,4413.200195,4366.609863,4379.740234,4355.240234,4355.879883,4365.169922,6.32
2123.85,2110.38,2126.55,2120.55,2134.89,2127.76,2051.92,4405.839844,4399.069824,4413.200195,4366.609863,4379.740234,4355.240234,4355.879883,6.32
2078.5,2123.85,2110.38,2126.55,2120.55,2134.89,2127.76,4401.379883,4405.839844,4399.069824,4413.200195,4366.609863,4379.740234,4355.240234,6.33
2059.54,2078.5,2123.85,2110.38,2126.55,2120.55,2134.89,4402.720215,4401.379883,4405.839844,4399.069824,4413.200195,4366.609863,4379.740234,6.32
2067.83,2059.54,2078.5,2123.85,2110.38,2126.55,2120.55,4371.970215,4402.720215,4401.379883,4405.839844,4399.069824,4413.200195,4366.609863,6.33
2024.84,2067.83,2059.54,2078.5,2123.85,2110.38,2126.55,4400.359863,4371.970215,4402.720215,4401.379883,4405.839844,4399.069824,4413.200195,6.34
2026.69,2024.84,2067.83,2059.54,2078.5,2123.85,2110.38,4393.129883,4400.359863,4371.970215,4402.720215,4401.379883,4405.839844,4399.069824,6.34
2033.19,2026.69,2024.84,2067.83,2059.54,2078.5,2123.85,4345.069824,4393.129883,4400.359863,4371.970215,4402.720215,4401.379883,4405.839844,6.35
2029.29,2033.19,2026.69,2024.84,2067.83,2059.54,2078.5,4396.399902,4345.069824,4393.129883,4400.359863,4371.970215,4402.720215,4401.379883,6.36
2004.17,2029.29,2033.19,2026.69,2024.84,2067.83,2059.54,4398.669922,4396.399902,4345.069824,4393.129883,4400.359863,4371.970215,4402.720215,6.37
2056.32,2004.17,2029.29,2033.19,2026.69,2024.84,2067.83,4381.879883,4398.669922,4396.399902,4345.069824,4393.129883,4400.359863,4371.970215,6.37
2086.17,2056.32,2004.17,2029.29,2033.19,2026.69,2024.84,4367.620117,4381.879883,4398.669922,4396.399902,4345.069824,4393.129883,4400.359863,6.36
2074.42,2086.17,2056.32,2004.17,2029.29,2033.19,2026.69,4382.359863,4367.620117,4381.879883,4398.669922,4396.399902,4345.069824,4393.129883,6.37
2115.23,2074.42,2086.17,2056.32,2004.17,2029.29,2033.19,4380.759766,4382.359863,4367.620117,4381.879883,4398.669922,4396.399902,4345.069824,6.36
2119.94,2115.23,2074.42,2086.17,2056.32,2004.17,2029.29,4387.52002,4380.759766,4382.359863,4367.620117,4381.879883,4398.669922,4396.399902,6.36
2102.87,2119.94,2115.23,2074.42,2086.17,2056.32,2004.17,4387.490234,4387.52002,4380.759766,4382.359863,4367.620117,4381.879883,4398.669922,6.37
2104.93,2102.87,2119.94,2115.23,2074.42,2086.17,2056.32,4375.689941,4387.490234,4387.52002,4380.759766,4382.359863,4367.620117,4381.879883,6.37
2098.7,2104.93,2102.87,2119.94,2115.23,2074.42,2086.17,4398.140137,4375.689941,4387.490234,4387.52002,4380.759766,4382.359863,4367.620117,6.37
2098.81,2098.7,2104.93,2102.87,2119.94,2115.23,2074.42,4385.740234,4398.140137,4375.689941,4387.490234,4387.52002,4380.759766,4382.359863,6.37
2105.62,2098.81,2098.7,2104.93,2102.87,2119.94,2115.23,4375.75,4385.740234,4398.140137,4375.689941,4387.490234,4387.52002,4380.759766,6.37
2131.69,2105.62,2098.81,2098.7,2104.93,2102.87,2119.94,4316.149902,4375.75,4385.740234,4398.140137,4375.689941,4387.490234,4387.52002,6.36
2128.3,2131.69,2105.62,2098.81,2098.7,2104.93,2102.87,4336.22998,4316.149902,4375.75,4385.740234,4398.140137,4375.689941,4387.490234,6.35
2132.76,2128.3,2131.69,2105.62,2098.81,2098.7,2104.93,4368.72998,4336.22998,4316.149902,4375.75,4385.740234,4398.140137,4375.689941,6.35
2114.45,2132.76,2128.3,2131.69,2105.62,2098.81,2098.7,4378.189941,4368.72998,4336.22998,4316.149902,4375.75,4385.740234,4398.140137,6.36
2115.99,2114.45,2132.76,2128.3,2131.69,2105.62,2098.81,4388.879883,4378.189941,4368.72998,4336.22998,4316.149902,4375.75,4385.740234,6.36
2101.58,2115.99,2114.45,2132.76,2128.3,2131.69,2105.62,4457.779785,4388.879883,4378.189941,4368.72998,4336.22998,4316.149902,4375.75,6.36
2066.21,2101.58,2115.99,2114.45,2132.76,2128.3,2131.69,4431.660156,4457.779785,4388.879883,4378.189941,4368.72998,4336.22998,4316.149902,6.36
2058.94,2066.21,2101.58,2115.99,2114.45,2132.76,2128.3,4484.180176,4431.660156,4457.779785,4388.879883,4378.189941,4368.72998,4336.22998,6.36
2062.35,2058.94,2066.21,2101.58,2115.99,2114.45,2132.76,4479.180176,4484.180176,4431.660156,4457.779785,4388.879883,4378.189941,4368.72998,6.36
2068.88,2062.35,2058.94,2066.21,2101.58,2115.99,2114.45,4479.22998,4479.180176,4484.180176,4431.660156,4457.779785,4388.879883,4378.189941,6.36
2104.43,2068.88,2062.35,2058.94,2066.21,2101.58,2115.99,4452.109863,4479.22998,4479.180176,4484.180176,4431.660156,4457.779785,4388.879883,6.35
2117.05,2104.43,2068.88,2062.35,2058.94,2066.21,2101.58,4453.149902,4452.109863,4479.22998,4479.180176,4484.180176,4431.660156,4457.779785,6.35
2114.03,2117.05,2104.43,2068.88,2062.35,2058.94,2066.21,4412.080078,4453.149902,4452.109863,4479.22998,4479.180176,4484.180176,4431.660156,6.35
2106,2114.03,2117.05,2104.43,2068.88,2062.35,2058.94,4417.580078,4412.080078,4453.149902,4452.109863,4479.22998,4479.180176,4484.180176,6.36
2105.73,2106,2114.03,2117.05,2104.43,2068.88,2062.35,4469.870117,4417.580078,4412.080078,4453.149902,4452.109863,4479.22998,4479.180176,6.36
2071.51,2105.73,2106,2114.03,2117.05,2104.43,2068.88,4462.399902,4469.870117,4417.580078,4412.080078,4453.149902,4452.109863,4479.22998,6.37
2069.07,2071.51,2105.73,2106,2114.03,2117.05,2104.43,4438.089844,4462.399902,4469.870117,4417.580078,4412.080078,4453.149902,4452.109863,6.37
2079.27,2069.07,2071.51,2105.73,2106,2114.03,2117.05,4444.339844,4438.089844,4462.399902,4469.870117,4417.580078,4412.080078,4453.149902,6.37
2047.89,2079.27,2069.07,2071.51,2105.73,2106,2114.03,4460.529785,4444.339844,4438.089844,4462.399902,4469.870117,4417.580078,4412.080078,6.37
2055.42,2047.89,2079.27,2069.07,2071.51,2105.73,2106,4486.640137,4460.529785,4444.339844,4438.089844,4462.399902,4469.870117,4417.580078,6.38
2030.29,2055.42,2047.89,2079.27,2069.07,2071.51,2105.73,4472.379883,4486.640137,4460.529785,4444.339844,4438.089844,4462.399902,4469.870117,6.38
2014.72,2030.29,2055.42,2047.89,2079.27,2069.07,2071.51,4445.149902,4472.379883,4486.640137,4460.529785,4444.339844,4438.089844,4462.399902,6.37
2016.98,2014.72,2030.29,2055.42,2047.89,2079.27,2069.07,4440.209961,4445.149902,4472.379883,4486.640137,4460.529785,4444.339844,4438.089844,6.37
2008.92,2016.98,2014.72,2030.29,2055.42,2047.89,2079.27,4390.180176,4440.209961,4445.149902,4472.379883,4486.640137,4460.529785,4444.339844,6.37
2030.32,2008.92,2016.98,2014.72,2030.29,2055.42,2047.89,4314.680176,4390.180176,4440.209961,4445.149902,4472.379883,4486.640137,4460.529785,6.37
2015.61,2030.32,2008.92,2016.98,2014.72,2030.29,2055.42,4344.240234,4314.680176,4390.180176,4440.209961,4445.149902,4472.379883,4486.640137,6.39
2027.38,2015.61,2030.32,2008.92,2016.98,2014.72,2030.29,4408.939941,4344.240234,4314.680176,4390.180176,4440.209961,4445.149902,4472.379883,6.39
2017.46,2027.38,2015.61,2030.32,2008.92,2016.98,2014.72,4369.370117,4408.939941,4344.240234,4314.680176,4390.180176,4440.209961,4445.149902,6.39
1991.17,2017.46,2027.38,2015.61,2030.32,2008.92,2016.98,4398.620117,4369.370117,4408.939941,4344.240234,4314.680176,4390.180176,4440.209961,6.38
1973.52,1991.17,2017.46,2027.38,2015.61,2030.32,2008.92,4456.959961,4398.620117,4369.370117,4408.939941,4344.240234,4314.680176,4390.180176,6.38
1963.49,1973.52,1991.17,2017.46,2027.38,2015.61,2030.32,4438.740234,4456.959961,4398.620117,4369.370117,4408.939941,4344.240234,4314.680176,6.38
1980.12,1963.49,1973.52,1991.17,2017.46,2027.38,2015.61,4405.390137,4438.740234,4456.959961,4398.620117,4369.370117,4408.939941,4344.240234,6.36
1959.77,1980.12,1963.49,1973.52,1991.17,2017.46,2027.38,4425.77002,4405.390137,4438.740234,4456.959961,4398.620117,4369.370117,4408.939941,6.37
1975.14,1959.77,1980.12,1963.49,1973.52,1991.17,2017.46,4391.77002,4425.77002,4405.390137,4438.740234,4456.959961,4398.620117,4369.370117,6.37
2031.91,1975.14,1959.77,1980.12,1963.49,1973.52,1991.17,4425.370117,4391.77002,4425.77002,4405.390137,4438.740234,4456.959961,4398.620117,6.37
2029.24,2031.91,1975.14,1959.77,1980.12,1963.49,1973.52,4457.790039,4425.370117,4391.77002,4425.77002,4405.390137,4438.740234,4456.959961,6.37
2061.79,2029.24,2031.91,1975.14,1959.77,1980.12,1963.49,4470.220215,4457.790039,4425.370117,4391.77002,4425.77002,4405.390137,4438.740234,6.37
2083.77,2061.79,2029.24,2031.91,1975.14,1959.77,1980.12,4484.790039,4470.220215,4457.790039,4425.370117,4391.77002,4425.77002,4405.390137,6.36
2074.7,2083.77,2061.79,2029.24,2031.91,1975.14,1959.77,4474.870117,4484.790039,4470.220215,4457.790039,4425.370117,4391.77002,4425.77002,6.36
2082.73,2074.7,2083.77,2061.79,2029.24,2031.91,1975.14,4504.52002,4474.870117,4484.790039,4470.220215,4457.790039,4425.370117,4391.77002,6.36
2061.48,2082.73,2074.7,2083.77,2061.79,2029.24,2031.91,4509.419922,4504.52002,4474.870117,4484.790039,4470.220215,4457.790039,4425.370117,6.36
2150.63,2061.48,2082.73,2074.7,2083.77,2061.79,2029.24,4481.149902,4509.419922,4504.52002,4474.870117,4484.790039,4470.220215,4457.790039,6.36
2160.34,2150.63,2061.48,2082.73,2074.7,2083.77,2061.79,4437.859863,4481.149902,4509.419922,4504.52002,4474.870117,4484.790039,4470.220215,6.36
2162.46,2160.34,2150.63,2061.48,2082.73,2074.7,2083.77,4436.029785,4437.859863,4481.149902,4509.419922,4504.52002,4474.870117,4484.790039,6.37
2162.24,2162.46,2160.34,2150.63,2061.48,2082.73,2074.7,4419.339844,4436.029785,4437.859863,4481.149902,4509.419922,4504.52002,4474.870117,6.36
2168.35,2162.24,2162.46,2160.34,2150.63,2061.48,2082.73,4382.790039,4419.339844,4436.029785,4437.859863,4481.149902,4509.419922,4504.52002,6.36
2153.31,2168.35,2162.24,2162.46,2160.34,2150.63,2061.48,4388.290039,4382.790039,4419.339844,4436.029785,4437.859863,4481.149902,4509.419922,6.36
2159.05,2153.31,2168.35,2162.24,2162.46,2160.34,2150.63,4384.069824,4388.290039,4382.790039,4419.339844,4436.029785,4437.859863,4481.149902,6.35
2213.61,2159.05,2153.31,2168.35,2162.24,2162.46,2160.34,4348.439941,4384.069824,4388.290039,4382.790039,4419.339844,4436.029785,4437.859863,6.35
2219.13,2213.61,2159.05,2153.31,2168.35,2162.24,2162.46,4334.669922,4348.439941,4384.069824,4388.290039,4382.790039,4419.339844,4436.029785,6.35
2205.9,2219.13,2213.61,2159.05,2153.31,2168.35,2162.24,4325.899902,4334.669922,4348.439941,4384.069824,4388.290039,4382.790039,4419.339844,6.36
2233.25,2205.9,2219.13,2213.61,2159.05,2153.31,2168.35,4252.52002,4325.899902,4334.669922,4348.439941,4384.069824,4388.290039,4382.790039,6.35
2269.13,2233.25,2205.9,2219.13,2213.61,2159.05,2153.31,4223.640137,4252.52002,4325.899902,4334.669922,4348.439941,4384.069824,4388.290039,6.35
2276.99,2269.13,2233.25,2205.9,2219.13,2213.61,2159.05,4282.25,4223.640137,4252.52002,4325.899902,4334.669922,4348.439941,4384.069824,6.35
2285.36,2276.99,2269.13,2233.25,2205.9,2219.13,2213.61,4286.959961,4282.25,4223.640137,4252.52002,4325.899902,4334.669922,4348.439941,6.35
2276.07,2285.36,2276.99,2269.13,2233.25,2205.9,2219.13,4295.799805,4286.959961,4282.25,4223.640137,4252.52002,4325.899902,4334.669922,6.35
2275.34,2276.07,2285.36,2276.99,2269.13,2233.25,2205.9,4314.669922,4295.799805,4286.959961,4282.25,4223.640137,4252.52002,4325.899902,6.35
2283.66,2275.34,2276.07,2285.36,2276.99,2269.13,2233.25,4294.819824,4314.669922,4295.799805,4286.959961,4282.25,4223.640137,4252.52002,6.34
2243,2283.66,2275.34,2276.07,2285.36,2276.99,2269.13,4335.600098,4294.819824,4314.669922,4295.799805,4286.959961,4282.25,4223.640137,6.34
2311.74,2243,2283.66,2275.34,2276.07,2285.36,2276.99,4273.660156,4335.600098,4294.819824,4314.669922,4295.799805,4286.959961,4282.25,6.34
2325.68,2311.74,2243,2283.66,2275.34,2276.07,2285.36,4283.569824,4273.660156,4335.600098,4294.819824,4314.669922,4295.799805,4286.959961,6.33
2309.5,2325.68,2311.74,2243,2283.66,2275.34,2276.07,4187.569824,4283.569824,4273.660156,4335.600098,4294.819824,4314.669922,4295.799805,6.33
2284.91,2309.5,2325.68,2311.74,2243,2283.66,2275.34,4171.310059,4187.569824,4283.569824,4273.660156,4335.600098,4294.819824,4314.669922,6.33
2317.07,2284.91,2309.5,2325.68,2311.74,2243,2283.66,4184.060059,4171.310059,4187.569824,4283.569824,4273.660156,4335.600098,4294.819824,6.31
2328.22,2317.07,2284.91,2309.5,2325.68,2311.74,2243,4281.919922,4184.060059,4171.310059,4187.569824,4283.569824,4273.660156,4335.600098,6.32
2315.14,2328.22,2317.07,2284.91,2309.5,2325.68,2311.74,4294.569824,4281.919922,4184.060059,4171.310059,4187.569824,4283.569824,4273.660156,6.32
2320.91,2315.14,2328.22,2317.07,2284.91,2309.5,2325.68,4327.399902,4294.569824,4281.919922,4184.060059,4171.310059,4187.569824,4283.569824,6.31
2302.6,2320.91,2315.14,2328.22,2317.07,2284.91,2309.5,4281.069824,4327.399902,4294.569824,4281.919922,4184.060059,4171.310059,4187.569824,6.3
2291.3,2302.6,2320.91,2315.14,2328.22,2317.07,2284.91,4323.149902,4281.069824,4327.399902,4294.569824,4281.919922,4184.060059,4171.310059,6.31
2346.51,2291.3,2302.6,2320.91,2315.14,2328.22,2317.07,4301.470215,4323.149902,4281.069824,4327.399902,4294.569824,4281.919922,4184.060059,6.31
2358.98,2346.51,2291.3,2302.6,2320.91,2315.14,2328.22,4347.890137,4301.470215,4323.149902,4281.069824,4327.399902,4294.569824,4281.919922,6.31
2382.47,2358.98,2346.51,2291.3,2302.6,2320.91,2315.14,4380.97998,4347.890137,4301.470215,4323.149902,4281.069824,4327.399902,4294.569824,6.3
2385.42,2382.47,2358.98,2346.51,2291.3,2302.6,2320.91,4402.620117,4380.97998,4347.890137,4301.470215,4323.149902,4281.069824,4327.399902,6.3
2419.02,2385.42,2382.47,2358.98,2346.51,2291.3,2302.6,4432.709961,4402.620117,4380.97998,4347.890137,4301.470215,4323.149902,4281.069824,6.28
2428.15,2419.02,2385.42,2382.47,2358.98,2346.51,2291.3,4415.52002,4432.709961,4402.620117,4380.97998,4347.890137,4301.470215,4323.149902,6.28
2433.13,2428.15,2419.02,2385.42,2382.47,2358.98,2346.51,4334.740234,4415.52002,4432.709961,4402.620117,4380.97998,4347.890137,4301.470215,6.28
2434.48,2433.13,2428.15,2419.02,2385.42,2382.47,2358.98,4337.450195,4334.740234,4415.52002,4432.709961,4402.620117,4380.97998,4347.890137,6.28
2418.53,2434.48,2433.13,2428.15,2419.02,2385.42,2382.47,4285.330078,4337.450195,4334.740234,4415.52002,4432.709961,4402.620117,4380.97998,6.28
2432.4,2418.53,2434.48,2433.13,2428.15,2419.02,2385.42,4298.149902,4285.330078,4337.450195,4334.740234,4415.52002,4432.709961,4402.620117,6.28
2432.4,2432.4,2418.53,2434.48,2433.13,2428.15,2419.02,4330.220215,4298.149902,4285.330078,4337.450195,4334.740234,4415.52002,4432.709961,6.29
2421.56,2432.4,2432.4,2418.53,2434.48,2433.13,2428.15,4336.069824,4330.220215,4298.149902,4285.330078,4337.450195,4334.740234,4415.52002,6.28
2382.91,2421.56,2432.4,2432.4,2418.53,2434.48,2433.13,4427.419922,4336.069824,4330.220215,4298.149902,4285.330078,4337.450195,4334.740234,6.28
2397.18,2382.91,2421.56,2432.4,2432.4,2418.53,2434.48,4430.609863,4427.419922,4336.069824,4330.220215,4298.149902,4285.330078,4337.450195,6.27
2325.95,2397.18,2382.91,2421.56,2432.4,2432.4,2418.53,4448.02002,4430.609863,4427.419922,4336.069824,4330.220215,4298.149902,4285.330078,6.27
2314.16,2325.95,2397.18,2382.91,2421.56,2432.4,2432.4,4437.740234,4448.02002,4430.609863,4427.419922,4336.069824,4330.220215,4298.149902,6.26
2325.82,2314.16,2325.95,2397.18,2382.91,2421.56,2432.4,4399.779785,4437.740234,4448.02002,4430.609863,4427.419922,4336.069824,4330.220215,6.25
2293.34,2325.82,2314.16,2325.95,2397.18,2382.91,2421.56,4387.370117,4399.779785,4437.740234,4448.02002,4430.609863,4427.419922,4336.069824,6.25
2313.22,2293.34,2325.82,2314.16,2325.95,2397.18,2382.91,4358.540039,4387.370117,4399.779785,4437.740234,4448.02002,4430.609863,4427.419922,6.25
2365.59,2313.22,2293.34,2325.82,2314.16,2325.95,2397.18,4351.390137,4358.540039,4387.370117,4399.779785,4437.740234,4448.02002,4430.609863,6.25
2359.51,2365.59,2313.22,2293.34,2325.82,2314.16,2325.95,4339.689941,4351.390137,4358.540039,4387.370117,4399.779785,4437.740234,4448.02002,6.25
2273.4,2359.51,2365.59,2313.22,2293.34,2325.82,2314.16,4412.129883,4339.689941,4351.390137,4358.540039,4387.370117,4399.779785,4437.740234,6.25
2326.31,2273.4,2359.51,2365.59,2313.22,2293.34,2325.82,4391.129883,4412.129883,4339.689941,4351.390137,4358.540039,4387.370117,4399.779785,6.24
2347.18,2326.31,2273.4,2359.51,2365.59,2313.22,2293.34,4398.259766,4391.129883,4412.129883,4339.689941,4351.390137,4358.540039,4387.370117,6.25
2324.29,2347.18,2326.31,2273.4,2359.51,2365.59,2313.22,4426.799805,4398.259766,4391.129883,4412.129883,4339.689941,4351.390137,4358.540039,6.24
2318.61,2324.29,2347.18,2326.31,2273.4,2359.51,2365.59,4445.25,4426.799805,4398.259766,4391.129883,4412.129883,4339.689941,4351.390137,6.24
2310.59,2318.61,2324.29,2347.18,2326.31,2273.4,2359.51,4398.859863,4445.25,4426.799805,4398.259766,4391.129883,4412.129883,4339.689941,6.24
2286.6,2310.59,2318.61,2324.29,2347.18,2326.31,2273.4,4360.259766,4398.859863,4445.25,4426.799805,4398.259766,4391.129883,4412.129883,6.24
2263.97,2286.6,2310.59,2318.61,2324.29,2347.18,2326.31,4320.160156,4360.259766,4398.859863,4445.25,4426.799805,4398.259766,4391.129883,6.24
2270.28,2263.97,2286.6,2310.59,2318.61,2324.29,2347.18,4324.850098,4320.160156,4360.259766,4398.859863,4445.25,4426.799805,4398.259766,6.25
2278.4,2270.28,2263.97,2286.6,2310.59,2318.61,2324.29,4395.779785,4324.850098,4320.160156,4360.259766,4398.859863,4445.25,4426.799805,6.25
2240.02,2278.4,2270.28,2263.97,2286.6,2310.59,2318.61,4466.589844,4395.779785,4324.850098,4320.160156,4360.259766,4398.859863,4445.25,6.24
2257.43,2240.02,2278.4,2270.28,2263.97,2286.6,2310.59,4466.660156,4466.589844,4395.779785,4324.850098,4320.160156,4360.259766,4398.859863,6.24
2317.37,2257.43,2240.02,2278.4,2270.28,2263.97,2286.6,4442.240234,4466.660156,4466.589844,4395.779785,4324.850098,4320.160156,4360.259766,6.25
2324.24,2317.37,2257.43,2240.02,2278.4,2270.28,2263.97,4405.100098,4442.240234,4466.660156,4466.589844,4395.779785,4324.850098,4320.160156,6.23
2328.28,2324.24,2317.37,2257.43,2240.02,2278.4,2270.28,4381.509766,4405.100098,4442.240234,4466.660156,4466.589844,4395.779785,4324.850098,6.23
2326.71,2328.28,2324.24,2317.37,2257.43,2240.02,2278.4,4454.759766,4381.509766,4405.100098,4442.240234,4466.660156,4466.589844,4395.779785,6.23
2297.67,2326.71,2328.28,2324.24,2317.37,2257.43,2240.02,4454.450195,4454.759766,4381.509766,4405.100098,4442.240234,4466.660156,4466.589844,6.24
2301.26,2297.67,2326.71,2328.28,2324.24,2317.37,2257.43,4456.759766,4454.450195,4454.759766,4381.509766,4405.100098,4442.240234,4466.660156,6.23
2236.3,2301.26,2297.67,2326.71,2328.28,2324.24,2317.37,4452.290039,4456.759766,4454.450195,4454.759766,4381.509766,4405.100098,4442.240234,6.23
2236.62,2236.3,2301.26,2297.67,2326.71,2328.28,2324.24,4444.990234,4452.290039,4456.759766,4454.450195,4454.759766,4381.509766,4405.100098,6.23
2234.4,2236.62,2236.3,2301.26,2297.67,2326.71,2328.28,4458.839844,4444.990234,4452.290039,4456.759766,4454.450195,4454.759766,4381.509766,6.23
2227.74,2234.4,2236.62,2236.3,2301.26,2297.67,2326.71,4447.660156,4458.839844,4444.990234,4452.290039,4456.759766,4454.450195,4454.759766,6.23
2225.3,2227.74,2234.4,2236.62,2236.3,2301.26,2297.67,4453.830078,4447.660156,4458.839844,4444.990234,4452.290039,4456.759766,4454.450195,6.22
2211.59,2225.3,2227.74,2234.4,2236.62,2236.3,2301.26,4462.910156,4453.830078,4447.660156,4458.839844,4444.990234,4452.290039,4456.759766,6.23
2225.77,2211.59,2225.3,2227.74,2234.4,2236.62,2236.3,4481.390137,4462.910156,4453.830078,4447.660156,4458.839844,4444.990234,4452.290039,6.23
2226.13,2225.77,2211.59,2225.3,2227.74,2234.4,2236.62,4490.620117,4481.390137,4462.910156,4453.830078,4447.660156,4458.839844,4444.990234,6.23
2219.55,2226.13,2225.77,2211.59,2225.3,2227.74,2234.4,4489.180176,4490.620117,4481.390137,4462.910156,4453.830078,4447.660156,4458.839844,6.23
2206.78,2219.55,2226.13,2225.77,2211.59,2225.3,2227.74,4472.279785,4489.180176,4490.620117,4481.390137,4462.910156,4453.830078,4447.660156,6.23
2181.94,2206.78,2219.55,2226.13,2225.77,2211.59,2225.3,4459.22998,4472.279785,4489.180176,4490.620117,4481.390137,4462.910156,4453.830078,6.23
2194.85,2181.94,2206.78,2219.55,2226.13,2225.77,2211.59,4416.819824,4459.22998,4472.279785,4489.180176,4490.620117,4481.390137,4462.910156,6.23
2193.8,2194.85,2181.94,2206.78,2219.55,2226.13,2225.77,4439.830078,4416.819824,4459.22998,4472.279785,4489.180176,4490.620117,4481.390137,6.23
2197.6,2193.8,2194.85,2181.94,2206.78,2219.55,2226.13,4425.060059,4439.830078,4416.819824,4459.22998,4472.279785,4489.180176,4490.620117,6.23
2244.64,2197.6,2193.8,2194.85,2181.94,2206.78,2219.55,4417.160156,4425.060059,4439.830078,4416.819824,4459.22998,4472.279785,4489.180176,6.25
2242.17,2244.64,2197.6,2193.8,2194.85,2181.94,2206.78,4411.200195,4417.160156,4425.060059,4439.830078,4416.819824,4459.22998,4472.279785,6.25
2184.54,2242.17,2244.64,2197.6,2193.8,2194.85,2181.94,4374.350098,4411.200195,4417.160156,4425.060059,4439.830078,4416.819824,4459.22998,6.23
2218.32,2184.54,2242.17,2244.64,2197.6,2193.8,2194.85,4393.459961,4374.350098,4411.200195,4417.160156,4425.060059,4439.830078,4416.819824,6.24
2199.31,2218.32,2184.54,2242.17,2244.64,2197.6,2193.8,4384.890137,4393.459961,4374.350098,4411.200195,4417.160156,4425.060059,4439.830078,6.24
2177.91,2199.31,2218.32,2184.54,2242.17,2244.64,2197.6,4368.990234,4384.890137,4393.459961,4374.350098,4411.200195,4417.160156,4425.060059,6.23
2174.12,2177.91,2199.31,2218.32,2184.54,2242.17,2244.64,4446.189941,4368.990234,4384.890137,4393.459961,4374.350098,4411.200195,4417.160156,6.23
